 0.2 -0.979457 325.877 0.130424 2.54592e-07 0.000504571 0.00173217
 0.277606 -0.925003 458.71 0.147941 6.90439e-07 0.000830927 0.00167778
 0.345151 -0.858441 513.422 0.174681 1.1946e-06 0.00109298 0.00133455
 0.407399 -0.794985 492.882 0.205498 1.59776e-06 0.00126403 0.00123246
 0.469113 -0.736982 456.823 0.237401 1.96351e-06 0.00140125 0.00112049
 0.535058 -0.683375 388.704 0.269865 2.17346e-06 0.00147426 0.000980295
 0.609997 -0.631871 318.003 0.303085 2.31109e-06 0.00152023 0.00092931
 0.699082 -0.582137 253.954 0.33629 2.42405e-06 0.00155694 0.00089534
 0.808534 -0.534392 192.658 0.368494 2.45988e-06 0.0015684 0.000910895
 0.946315 -0.48949 141.158 0.398477 2.46892e-06 0.00157128 0.000829837
 1.12551 -0.447728 99.8519 0.425152 2.47052e-06 0.00157179 0.000744725
 1.36076 -0.4101 66.3269 0.447392 2.39873e-06 0.00154878 0.000702654
 1.66202 -0.37814 43.4221 0.464246 2.34269e-06 0.00153059 0.000681052
 2.02307 -0.353322 28.4775 0.475673 2.27643e-06 0.00150879 0.000681706
 2.42485 -0.334897 19.3212 0.483041 2.21889e-06 0.00148959 0.000658938
 2.84873 -0.321343 13.7144 0.487724 2.17376e-06 0.00147437 0.000638041
 3.28388 -0.311238 10.1692 0.490786 2.14186e-06 0.00146351 0.000627446
 3.72491 -0.303578 7.82097 0.492845 2.11944e-06 0.00145583 0.000647723
 4.16914 -0.297537 6.1837 0.494293 2.09928e-06 0.00144889 0.000646998
 4.61521 -0.292728 4.99745 0.495357 2.07904e-06 0.00144189 0.000652123
 5.06237 -0.288763 4.11934 0.496145 2.06189e-06 0.00143593 0.000653487
 5.51021 -0.285513 3.45083 0.496756 2.0464e-06 0.00143052 0.000639719
 5.9585 -0.282759 2.94279 0.497205 2.04062e-06 0.0014285 0.000639755
 6.40709 -0.280354 2.52813 0.497577 2.02698e-06 0.00142372 0.000638728
 6.85589 -0.278314 2.19848 0.497867 2.01827e-06 0.00142066 0.000642531
 7.30483 -0.276512 1.92806 0.498111 2.00942e-06 0.00141754 0.000644231
 7.75388 -0.27493 1.70502 0.498326 2.00216e-06 0.00141498 0.000643485
 8.20301 -0.273518 1.51796 0.498502 1.99498e-06 0.00141244 0.000635585
 8.6522 -0.272288 1.36041 0.498645 1.98908e-06 0.00141035 0.000636326
 9.10143 -0.271167 1.22609 0.498772 1.98368e-06 0.00140843 0.000641186
 9.5507 -0.270136 1.11099 0.498881 1.9793e-06 0.00140688 0.000638787
 10 -0.269211 1.01144 0.498973 1.97548e-06 0.00140552 0.000642911
