 0.2 -0.979916 247.748 0.260414 1.93553e-07 0.000439947 0.00244192
 0.277606 -0.924487 460.334 0.291572 6.92885e-07 0.000832397 0.00235997
 0.345151 -0.857512 504.633 0.334666 1.17415e-06 0.00108358 0.00209909
 0.407399 -0.79514 489.538 0.380378 1.58692e-06 0.00125973 0.00170958
 0.469113 -0.737215 442.397 0.427278 1.90151e-06 0.00137895 0.00171366
 0.535058 -0.683603 382.655 0.474851 2.13963e-06 0.00146275 0.00163031
 0.609997 -0.631926 312.781 0.524246 2.27314e-06 0.00150769 0.00143845
 0.699082 -0.581986 252.861 0.575288 2.41362e-06 0.00155358 0.00129283
 0.808534 -0.534248 191.702 0.627284 2.44766e-06 0.0015645 0.00116677
 0.946315 -0.48935 140.631 0.679039 2.45971e-06 0.00156834 0.00105327
 1.12551 -0.447473 98.6004 0.729651 2.43955e-06 0.00156191 0.000839866
 1.36076 -0.40995 66.5382 0.777004 2.40637e-06 0.00155125 0.00081784
 1.66202 -0.378276 43.2929 0.818545 2.33572e-06 0.00152831 0.000708748
 2.02307 -0.35335 28.5846 0.852086 2.28499e-06 0.00151162 0.000599867
 2.42485 -0.33485 19.4477 0.877487 2.23341e-06 0.00149446 0.000531636
 2.84873 -0.321349 13.8102 0.896344 2.18894e-06 0.00147951 0.000449675
 3.28388 -0.311257 10.2078 0.910568 2.14998e-06 0.00146628 0.00039229
 3.72491 -0.303604 7.82012 0.921487 2.11921e-06 0.00145575 0.000387338
 4.16914 -0.297586 6.18044 0.930114 2.09818e-06 0.00144851 0.000382583
 4.61521 -0.292736 4.99578 0.937071 2.07834e-06 0.00144165 0.000362806
 5.06237 -0.288791 4.11963 0.942785 2.06203e-06 0.00143598 0.000347983
 5.51021 -0.285506 3.45671 0.947562 2.04988e-06 0.00143174 0.000331101
 5.9585 -0.282716 2.93773 0.951616 2.03711e-06 0.00142727 0.000314403
 6.40709 -0.280334 2.52876 0.955071 2.02749e-06 0.0014239 0.000308554
 6.85589 -0.278276 2.19897 0.958084 2.01872e-06 0.00142082 0.000322554
 7.30483 -0.276487 1.93004 0.960701 2.01148e-06 0.00141827 0.00031221
 7.75388 -0.274905 1.70701 0.963019 2.00449e-06 0.0014158 0.000300384
 8.20301 -0.273506 1.52074 0.965083 1.99863e-06 0.00141373 0.000294692
 8.6522 -0.272246 1.36235 0.966927 1.99193e-06 0.00141136 0.000290306
 9.10143 -0.271118 1.22826 0.968584 1.9872e-06 0.00140968 0.000277242
 9.5507 -0.270085 1.11257 0.970087 1.98211e-06 0.00140788 0.000266019
 10 -0.269166 1.01288 0.971456 1.97828e-06 0.00140651 0.000258412
